resolution,dataset,grouping,mode,price,train_value,relaxed_bound,train_hits,train_cost,test_utility,validation_utility,prepare_seconds,fit_seconds,hits,raw_hits,input_blocks,cost,mean_blocks,peak_blocks,hit_rate,nodes,certificates,flow_objective,residual
one_second,synthetic,group,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22651366700301878,6.833299994468689e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22651366700301878,0.0011634159891400486,0,0,61687,0.0,0.0,0,0.0,1566.0,1446.0,0.0,0.0
one_second,synthetic,group,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22651366700301878,7.333300891332328e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22651366700301878,0.0011606249900069088,0,0,61687,0.0,0.0,0,0.0,1566.0,1446.0,0.0,0.0
one_second,synthetic,group,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22651366700301878,7.258300320245326e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,depth,cut,0.0,8755.0,8755.0,8755.0,5788630.200000581,0.6805647867459919,0.25482888696995865,0.22635670800809748,0.0008498750103171915,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,834.0,726.0,8755.0,0.0
one_second,synthetic,depth,dp,0.0,8755.0,8755.0,8755.0,5788630.200000581,0.6805647867459919,0.25482888696995865,0.22635670800809748,7.129099685698748e-05,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,,,,
one_second,synthetic,depth,cut,0.0001,8176.136979999942,8176.136979999942,8755.0,5788630.200000581,0.6719200706793975,0.24682138799254646,0.22635670800809748,0.0008704579959157854,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,834.0,726.0,8176.136979999942,0.0
one_second,synthetic,depth,dp,0.0001,8176.136979999942,8176.136979999942,8755.0,5788630.200000581,0.6719200706793975,0.24682138799254646,0.22635670800809748,7.354101398959756e-05,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,,,,
one_second,synthetic,depth,cut,0.0003,7018.410939999826,7018.410939999825,8755.0,5788630.200000581,0.6546306385462091,0.23080639003772213,0.22635670800809748,0.0008740409975871444,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,834.0,726.0,7018.410939999826,0.0
one_second,synthetic,depth,dp,0.0003,7018.410939999825,7018.410939999825,8755.0,5788630.200000581,0.6546306385462091,0.23080639003772213,0.22635670800809748,7.333399844355881e-05,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,,,,
one_second,synthetic,depth,cut,0.001,2966.3697999994183,2967.894199999417,8755.0,5788630.200000581,0.5941176260800494,0.17475389719583692,0.22635670800809748,0.0009194590093102306,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,834.0,726.0,2966.3697999994174,9.094947017729282e-13
one_second,synthetic,depth,dp,0.001,2966.369799999419,2967.894199999417,8755.0,5788630.200000581,0.5941176260800494,0.17475389719583692,0.22635670800809748,7.587502477690578e-05,41982,41982,61687,5332666.0,13044.681996086105,17765,0.6805647867459919,,,,
one_second,synthetic,depth,cut,0.003,63.35880000000043,75.63660000000033,366.0,100880.39999999985,0.05922518520920129,-0.0036448484297595778,0.22635670800809748,0.0006970000104047358,4170,4170,61687,172192.0,421.2133072407045,962,0.06759933211211439,834.0,726.0,63.35880000000361,3.183231456205249e-12
one_second,synthetic,depth,dp,0.003,63.35880000000049,75.63660000000033,366.0,100880.39999999985,0.05922518520920129,-0.0036448484297595778,0.22635670800809748,6.912500248290598e-05,4170,4170,61687,172192.0,421.2133072407045,962,0.06759933211211439,,,,
one_second,synthetic,depth,cut,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,0.0007693750085309148,0,0,61687,0.0,0.0,0,0.0,834.0,726.0,0.0,0.0
one_second,synthetic,depth,dp,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,7.562499376945198e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,depth,cut,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,0.0007072500011418015,0,0,61687,0.0,0.0,0,0.0,834.0,726.0,0.0,0.0
one_second,synthetic,depth,dp,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,6.900000153109431e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,depth,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,0.0006651669973507524,0,0,61687,0.0,0.0,0,0.0,834.0,726.0,0.0,0.0
one_second,synthetic,depth,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,6.791600026190281e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,depth,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,0.0006864170136395842,0,0,61687,0.0,0.0,0,0.0,834.0,726.0,0.0,0.0
one_second,synthetic,depth,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,7.366700447164476e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,depth,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,0.000659458979498595,0,0,61687,0.0,0.0,0,0.0,834.0,726.0,0.0,0.0
one_second,synthetic,depth,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22635670800809748,7.587499567307532e-05,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group_depth,cut,0.0,8755.0,8755.0,8755.0,5786623.800000565,0.6790895974840728,0.25482888696995865,0.23432741599390283,0.0022520000056829304,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,2322.0,1446.0,8755.0,0.0
one_second,synthetic,group_depth,dp,0.0,8755.0,8755.0,8755.0,5786623.800000565,0.6790895974840728,0.25482888696995865,0.23432741599390283,0.0002523339935578406,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,,,,
one_second,synthetic,group_depth,cut,0.0001,8176.337619999944,8176.337619999944,8755.0,5786623.800000565,0.6704542707539676,0.24682138799254646,0.23432741599390283,0.0020525840227492154,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,2322.0,1446.0,8176.337619999944,0.0
one_second,synthetic,group_depth,dp,0.0001,8176.337619999944,8176.337619999944,8755.0,5786623.800000565,0.6704542707539676,0.24682138799254646,0.23432741599390283,0.0002497500099707395,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,,,,
one_second,synthetic,group_depth,cut,0.0003,7019.012859999831,7019.01285999983,8755.0,5786623.800000565,0.6531836172937572,0.23080639003772213,0.23432741599390283,0.001955542014911771,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,2322.0,1446.0,7019.012859999831,0.0
one_second,synthetic,group_depth,dp,0.0003,7019.01285999983,7019.01285999983,8755.0,5786623.800000565,0.6531836172937572,0.23080639003772213,0.23432741599390283,0.00025604202528484166,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,,,,
one_second,synthetic,group_depth,cut,0.001,2968.376199999435,2969.652199999433,8755.0,5786623.800000565,0.5927363301830207,0.17475389719583692,0.23432741599390283,0.00207312498241663,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,2322.0,1446.0,2968.376199999436,9.094947017729282e-13
one_second,synthetic,group_depth,dp,0.001,2968.376199999435,2969.652199999433,8755.0,5786623.800000565,0.5927363301830207,0.17475389719583692,0.23432741599390283,0.000242499983869493,41891,41891,61687,5326874.0,13030.513698630137,17757,0.6790895974840728,,,,
one_second,synthetic,group_depth,cut,0.003,589.6615999999984,837.5094000000003,1412.0,274112.8000000005,0.07316609658436948,-0.0012274780711721124,0.23432741599390283,0.001722499990137294,5426,5426,61687,304201.0,744.1316046966732,1330,0.0879601861007992,2322.0,1446.0,589.661600000004,5.5706550483591855e-12
one_second,synthetic,group_depth,dp,0.003,589.6615999999985,837.5094000000003,1412.0,274112.8000000005,0.07316609658436948,-0.0012274780711721124,0.23432741599390283,0.00025599999935366213,5426,5426,61687,304201.0,744.1316046966732,1330,0.0879601861007992,,,,
one_second,synthetic,group_depth,cut,0.01,12.749999999999996,152.49399999999994,44.0,3125.0000000000005,0.00090537714591405,-0.0005272008362496024,0.23432741599390283,0.00146808399586007,103,103,61687,4715.0,11.53375733855186,48,0.0016697197140402354,2322.0,1446.0,12.750000000005457,5.46052092431637e-12
one_second,synthetic,group_depth,dp,0.01,12.749999999999995,152.49399999999994,44.0,3125.0000000000005,0.00090537714591405,-0.0005272008362496024,0.23432741599390283,0.00023820798378437757,103,103,61687,4715.0,11.53375733855186,48,0.0016697197140402354,,,,
one_second,synthetic,group_depth,cut,0.03,0.0,32.3,0.0,0.0,0.0,0.0,0.23432741599390283,0.0014487089938484132,0,0,61687,0.0,0.0,0,0.0,2322.0,1446.0,0.0,0.0
one_second,synthetic,group_depth,dp,0.03,0.0,32.3,0.0,0.0,0.0,0.0,0.23432741599390283,0.00023129198234528303,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group_depth,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.0015760830137878656,0,0,61687,0.0,0.0,0,0.0,2322.0,1446.0,0.0,0.0
one_second,synthetic,group_depth,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.00033229199470952153,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group_depth,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.001551042019855231,0,0,61687,0.0,0.0,0,0.0,2322.0,1446.0,0.0,0.0
one_second,synthetic,group_depth,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.000216791988350451,0,0,61687,0.0,0.0,0,0.0,,,,
one_second,synthetic,group_depth,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.0014209169894456863,0,0,61687,0.0,0.0,0,0.0,2322.0,1446.0,0.0,0.0
one_second,synthetic,group_depth,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23432741599390283,0.0003200419887434691,0,0,61687,0.0,0.0,0,0.0,,,,
